,16570000,16575000,16580000,16585000,16590000,16595000,16600000,16605000,16610000,16615000,16620000,16625000,16630000,16635000,16640000,16645000,16650000,16655000,16660000,16665000,16670000,16675000,16680000,16685000,16690000,16695000,16700000,16705000,16710000,16715000,16720000,16725000,16730000,16735000,16740000,16745000,16750000,16755000,16760000,16765000,16770000,16775000,16780000,16785000,16790000,16795000,16800000,16805000,16810000,16815000,16820000,16825000,16830000,16835000,16840000,16845000,16850000,16855000,16860000,16865000,16870000,16875000,16880000,16885000,16890000,16895000,16900000,16905000,16910000,16915000,16920000,16925000,16930000,16935000,16940000,16945000,16950000,16955000,16960000,16965000,16970000,16975000,16980000,16985000,16990000,16995000,17000000,17005000,17010000,17015000,17020000,17025000,17030000,17035000,17040000,17045000,17050000,17055000,17060000,17065000,17070000,17075000,17080000,17085000,17090000,17095000
16570000,94.914635,150.22633,106.69819,58.237896,64.79776,47.110573,60.027336,46.173363,50.348797,42.907894,37.94168,37.589924,22.077482,21.612934,22.60252,20.154257,15.990185,17.170479,12.773418,12.957154,11.029237,6.886913,10.560156,9.374025,10.273514,9.383507,10.470031,6.111705,6.5391455,5.1254163,6.681701,9.952862,5.3250856,6.847211,6.9202957,10.336329,8.765235,2.4696047,2.151587,7.63694,5.213946,8.217385,9.939529,8.300279,7.0350046,8.013666,6.439202,5.638749,7.1099515,4.799317,3.174542,5.380296,2.2447112,2.0745606,4.9534297,2.0468106,2.5860505,4.9237905,5.783317,2.0684726,3.0984602,0.8472282,6.2566967,0.0,4.9277506,5.890735,7.836603,9.331998,4.8491125,2.4893482,2.2416928,3.53224,3.6509366,2.9684234,3.8117979,2.9540575,4.231458,1.2862816,4.1564054,2.7389715,2.355978,1.1883177,4.711897,3.2424386,4.165899,3.212842,6.8961716,0.0,3.1590881,4.3254547,0.5166295,1.1563317,1.7953041,0.5824811,0.75525624,3.3658042,1.6775128,1.4651768,4.881712,2.724539,3.977545,2.6842978,0.6889841,2.0955896,1.2293663,1.292572
16575000,150.22612,63.16227,116.9268,118.046715,105.38336,89.05528,87.79481,83.046715,70.266304,57.520576,50.136364,41.572983,26.256023,25.915058,19.358297,23.081041,19.550903,25.557955,16.216972,11.985176,4.250789,15.925702,9.49666,17.662758,12.183125,14.466017,11.298728,9.422064,5.760588,9.030351,10.30081,8.767868,12.314099,13.194953,7.62044,9.295358,6.756417,5.710875,16.584831,10.091473,4.019025,7.795873,10.215491,6.9796658,13.255566,7.2066107,8.508814,9.779531,4.697573,11.626696,2.447005,5.529664,5.1908116,6.396429,5.090942,6.3108907,3.9867558,0.0,3.8210583,4.251784,7.961203,3.918361,2.4113908,5.5334873,5.0645494,3.892026,3.020306,3.1970217,5.606691,3.8376837,3.4558809,4.356359,4.2213197,6.864368,3.917619,4.5540767,4.8925524,1.982988,1.601925,3.166888,7.2641487,8.243822,3.6320274,8.331142,3.2111614,4.953049,2.126281,4.093836,3.8961477,1.6670767,0.7964578,2.673982,2.7677107,3.5919054,3.4930005,1.0377727,0.0,2.2587776,1.6724111,1.4000868,4.379965,1.0345552,2.1243289,0.0,2.8428552,0.99634206
16580000,106.69824,116.92707,41.78657,116.12493,111.389786,100.267395,93.80877,99.017334,79.67744,53.06099,62.76691,23.242363,29.474491,32.52502,21.684105,18.717861,17.923058,16.840342,13.738473,18.426624,11.203515,12.242481,19.666147,12.696144,12.844086,20.96986,6.3812757,8.8689375,11.387058,10.412762,5.656056,10.110107,18.030785,3.4776947,16.067741,6.9997497,3.5614831,10.034467,8.742296,8.865808,11.916728,11.557701,5.048284,7.6649203,7.940153,4.070124,11.213033,8.5917425,6.1905255,8.357382,4.83705,6.0725617,4.5603456,7.024429,6.7089224,1.386096,10.507636,0.0,3.3569624,4.202306,6.2948217,5.163675,6.355534,7.292117,10.011237,3.4193132,3.9802,2.1065428,4.925715,10.114711,6.831317,1.4352176,1.854306,6.03064,6.453366,4.5010843,2.149156,7.8396325,6.333114,5.564494,4.786399,6.0354557,3.5897503,6.5873394,0.0,2.1757312,2.8020387,1.0789795,6.417994,3.2953427,6.2974997,1.1746002,3.6473322,4.7334595,4.603126,1.3675916,1.7040159,4.464972,0.0,0.0,3.4631898,4.0900555,4.199224,1.4191302,2.4975739,3.9389784
16585000,58.237953,118.046715,116.12475,40.439484,133.49983,126.178,110.180305,95.09313,58.71501,68.89245,50.810352,32.034184,31.178099,27.286697,23.542183,22.57338,17.855833,18.164677,16.648418,8.833648,9.399097,20.541468,17.998705,23.077946,13.469317,6.3972764,8.922537,11.90486,6.368737,7.487783,7.592188,16.963617,6.050727,13.129152,11.794906,7.340491,13.4454775,14.732149,3.6671538,3.7189534,7.7757983,9.696263,12.705698,11.574789,14.654958,11.382056,6.2713957,6.0066605,8.655837,5.842802,13.526695,9.170147,1.9129374,9.428933,7.035491,5.814306,8.815309,8.392084,5.632593,7.050985,1.7603303,2.888021,2.665967,8.156904,8.398822,2.8686094,5.0087485,7.069079,0.0,8.485658,11.462182,2.4081373,4.666985,3.3729115,4.331212,5.0348577,0.0,6.577005,1.7710415,5.8353734,4.0155163,3.0380466,5.019337,5.526404,0.0,3.6506267,4.70151,0.0,2.153738,4.607671,1.761082,0.0,12.239621,0.99277645,2.5745091,3.4419968,1.429576,2.497238,1.848971,1.5478966,3.873889,0.0,2.348601,1.1905733,1.0476593,3.3045738
16590000,64.7977,105.383255,111.38991,133.4997,66.50749,155.88751,115.46984,107.5281,89.46077,60.18149,72.584,34.024395,33.362156,32.428646,21.902372,14.255984,8.686788,13.325722,11.837554,14.580949,31.028591,12.593694,14.854436,23.441668,12.450312,6.3356595,9.425709,11.7902155,7.358641,9.063573,10.651976,11.200147,7.9899163,9.631647,4.450021,4.8465247,2.9591043,11.116374,4.8424363,4.910833,9.534454,8.535875,13.049376,10.189588,5.277744,5.260463,6.2109823,5.552206,3.4289894,9.258437,4.465465,6.054557,5.052025,3.1127124,5.5741944,2.3033154,11.640541,0.0,4.6486235,4.655376,4.6490035,5.720405,5.280584,9.42472,7.3937383,9.469926,4.409343,3.5004885,4.0925965,2.8013105,3.7839286,5.564867,5.135589,2.2269535,1.429827,2.493184,5.952181,4.3424354,9.354568,3.0822241,5.302445,2.005859,7.290789,3.6487787,7.031939,2.4103096,3.1041484,2.9882824,0.0,3.6506357,3.4882336,4.5543585,4.0405803,2.6219049,0.8499044,0.0,0.94387,3.2975852,0.6103876,5.109948,1.27886,3.0206866,1.5506532,1.572139,2.7668483,0.7272781
16595000,47.110615,89.05536,100.267365,126.17807,155.88776,100.4126,166.43373,123.91205,100.056015,71.652306,60.532284,36.214497,25.718008,29.089186,11.686141,14.290729,15.63881,17.31792,17.315262,12.632809,17.10729,15.260264,16.379696,9.231681,17.511097,10.812017,9.279967,10.060165,10.763768,12.9795265,12.831496,11.972118,11.799556,6.068926,13.143623,9.924878,10.099584,9.850038,7.6281033,9.669803,10.397931,16.247503,11.012196,13.376051,9.006638,10.654162,5.7072787,7.496727,1.8005149,7.2922287,8.441112,4.7687464,8.953044,6.1291575,8.780781,9.675513,4.5842104,2.182063,3.6613936,7.9445505,4.5771227,9.011134,5.545517,4.2418313,4.3676457,2.9835236,1.7364646,5.5141897,8.5958605,5.5159907,4.9672265,7.5138025,3.2359548,4.8235354,2.8154376,1.9637098,5.625742,6.840462,5.525959,4.2483854,0.0,4.7396135,3.1322422,1.9159241,1.8461949,3.7968678,3.0561535,1.8829292,2.8000147,1.9168991,3.2053502,2.0498,4.2432976,4.1301794,2.6776388,0.59664625,2.9736834,1.2986362,3.8460727,4.8297086,1.0072683,1.7843845,0.61067116,1.2382604,1.0896271,1.1456523
16600000,60.027267,87.79481,93.8086,110.18029,115.46978,166.43361,81.950264,160.67163,111.727715,71.59764,74.71166,36.441624,41.938843,29.855837,23.417143,20.076527,12.517997,15.36228,15.839929,19.961123,4.4713383,14.658015,12.12998,13.512134,16.659842,12.934091,16.978548,12.74261,13.633816,13.060956,13.544065,9.222759,11.513778,10.409651,9.618983,11.872844,7.106958,6.0071673,10.467216,10.615074,11.625758,9.225389,10.073903,8.565425,8.873011,6.4975915,8.9502735,8.000945,4.941308,5.559074,3.217458,7.270712,4.550105,5.6069217,8.702005,4.42555,6.2904086,5.9884167,2.6795392,5.031439,5.0245543,5.4955573,3.8047585,3.8803983,5.3273225,2.0469778,5.5597835,2.5221672,1.9658617,8.073596,3.635188,3.436795,5.920457,1.6045606,3.0906632,1.1975924,3.4309256,7.300569,5.8976307,1.1103997,6.68591,5.2992783,2.86536,0.8763367,1.6888857,1.7366776,3.3548985,2.1531124,2.561435,3.507133,4.6078,2.8127148,0.48521903,3.7782686,1.8371167,3.2748487,2.0402277,2.9699645,1.7591847,3.6818235,0.9214432,3.264698,2.2345543,0.5663777,0.49839255,3.1441054
16605000,46.173344,83.046555,99.017334,95.0931,107.52802,123.91202,160.67172,92.94223,143.41493,97.0569,82.400116,56.31725,42.19326,34.884758,19.725767,18.675243,23.470516,18.602215,19.799257,19.697865,5.588996,13.95956,15.161984,10.556037,15.217657,12.363078,4.2445035,9.733616,12.30791,8.1628475,9.593405,11.528092,11.6933155,13.879132,11.021389,10.475716,14.2134905,6.257278,4.361203,8.845618,9.908006,4.4844213,9.234132,6.8827252,7.1298714,8.798547,4.661466,12.143931,7.2058325,6.253768,5.6303782,6.0587273,4.549962,5.6067557,5.0202317,4.1488214,5.2418547,7.4852943,5.8613086,5.5903225,4.1869946,4.293264,3.1705346,7.275523,2.49711,5.9701743,8.935071,6.3052316,4.914498,2.5229197,4.5438504,5.0118375,1.8500854,5.014093,1.9316047,3.742365,5.3606644,6.518157,6.318696,7.63376,4.7754993,3.0108602,1.7907914,7.667731,4.222077,3.2561703,0.69891596,4.8443575,1.2806782,3.2878368,3.141575,5.2736735,2.4260185,2.361343,3.06177,1.3644766,0.85007036,6.682213,2.748637,2.761287,0.5758837,2.0403728,3.4913795,5.663601,1.8689134,1.965005
16610000,50.348755,70.26636,79.67737,58.71506,89.46086,100.05602,111.72737,143.41501,75.90759,144.27565,116.22042,62.9688,58.64463,40.898155,34.707333,32.796917,37.869873,23.803995,23.914703,21.705206,13.856744,18.025957,15.478624,14.830512,13.238204,7.8593974,13.154173,10.238045,15.648671,9.812404,14.923821,5.9544744,10.407075,7.168818,10.764494,7.935995,6.6073747,10.342387,16.219057,7.310284,13.101233,9.529857,7.6313686,11.376178,13.094105,11.746077,6.9342623,7.674665,2.5521917,4.594036,5.982572,6.008548,4.7002845,5.7919827,5.5318193,6.2859807,2.1660125,14.4341545,6.2279334,3.4650016,7.7855835,5.676928,6.5505557,6.0127068,3.4394693,9.163016,4.92281,4.342353,5.0768604,6.2550483,2.8163745,3.550226,4.5868993,3.315039,5.3211207,1.85568,5.316253,3.232087,2.6109781,2.8676198,5.919929,4.4788632,6.9064846,4.5263186,6.978516,4.4849954,4.043243,5.3380327,4.7627583,3.622892,3.8944414,4.3583255,5.012338,5.3665886,3.7954998,2.819121,2.810092,3.06799,4.0888166,3.0426698,2.8555684,3.9345183,1.7312263,2.3402839,1.5445273,1.6239417
